time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
840336,2501,336.0,71320,6513.916044109999,11,4186.028499058315,0.001,-723.9478160313198,840000
840672,2502,336.0,71341,6537.102652529999,11,3338.7029311770484,0.001,-724.0616240728469,840336
841008,2503,336.0,71361,6543.437408919999,11,3820.1821952093214,0.001,-724.4970866612026,840672
841344,2504,336.0,71381,6533.716548870001,11,3332.6513559250607,0.001,-724.7239121936616,841008
841680,2505,336.0,71401,6511.31465267,11,3472.9896767025903,0.001,-725.0962687901089,841344
842016,2506,336.0,71420,6563.72516212,11,3232.52065549578,0.001,-725.3267153785342,841680
842352,2507,336.0,71440,6552.531912969998,11,3383.178394317627,0.001,-725.5334716070266,842016
842688,2508,336.0,71461,6597.520549039998,11,3439.046616327195,0.001,-725.8233882359096,842352
843024,2509,336.0,71481,6587.687391309999,11,3783.90753083002,0.001,-726.1026215326218,842688
843360,2510,336.0,71501,6588.3577398200005,11,3771.049913315546,0.001,-726.2452029273624,843024
843696,2511,336.0,71521,6581.105632579999,11,3834.1551811581567,0.001,-726.5366178240095,843360
844032,2512,336.0,71541,6524.0679720299995,11,4587.070521581741,0.001,-726.8034460885184,843696
844368,2513,336.0,71561,6498.90836854,11,3460.2674407958984,0.001,-727.0276605515253,844032
844704,2514,336.0,71582,6445.702313400001,11,4076.998003460112,0.001,-727.2907366071429,844368
845040,2515,336.0,71603,6447.86144191,11,3764.5372461591446,0.001,-727.6633776710147,844704
845376,2516,336.0,71622,6458.374683800001,11,3668.6707545689173,0.001,-727.6731458391462,845040
845712,2517,336.0,71642,6471.0372382800015,11,3774.0966353643507,0.001,-728.0894074212937,845376
846048,2518,336.0,71661,6475.093107310002,11,13368.296400887626,0.001,-728.2562568301246,845712
846384,2519,336.0,71681,6417.755044200001,11,3417.3762463160924,0.001,-728.3200120471772,846048
846720,2520,336.0,71702,6329.621538190001,11,3723.180567605155,0.001,-728.6863501412528,846384
847056,2521,336.0,71722,6312.0676201800015,11,3616.9929506211056,0.001,-728.8823950631278,846720
847392,2522,336.0,71742,6316.27236246,11,3219.3149163382395,0.001,-728.9888618105933,847056
847728,2523,336.0,71762,6388.7438550800025,11,3965.7744058881485,0.001,-729.2394198463077,847392
848064,2524,336.0,71782,6394.580982570001,11,3966.4018758138022,0.001,-729.6536632719494,847728
848400,2525,336.0,71802,6458.373565670003,11,3465.136376698812,0.001,-729.7539712815058,848064
848736,2526,336.0,71822,6412.148348760002,11,4373.939661480132,0.001,-730.0515045892624,848400
849072,2527,336.0,71843,6422.669135030001,11,3395.3278058369956,0.001,-730.4032625470843,848736
849408,2528,336.0,71863,6401.85847954,11,4228.879286084856,0.001,-730.6862433297293,849072
849744,2529,336.0,71884,6408.149334379999,11,3372.823265438988,0.001,-730.855231148856,849408
850080,2530,336.0,71903,6396.57391718,11,3615.926562354678,0.001,-731.1498391287668,849744
850416,2531,336.0,71923,6379.70701341,11,3716.4526232764833,0.001,-731.1940790812174,850080
850752,2532,336.0,71944,6389.871087529999,11,3960.7338972545804,0.001,-731.6531001499721,850416
851088,2533,336.0,71964,6288.7784417,11,3800.8128762018114,0.001,-731.9604939052036,850752
851424,2534,336.0,71984,6272.863233280002,11,4057.1167315528505,0.001,-732.1943570091611,851088
851760,2535,336.0,72004,6209.181005700002,11,3543.140648796445,0.001,-732.425902230399,851424
852096,2536,336.0,72024,6230.053760150002,11,3893.2593621753513,0.001,-732.7777502877371,851760
852432,2537,336.0,72044,6194.355377820001,11,3904.066558474586,0.001,-733.052977062407,852096
852768,2538,336.0,72065,6119.380520130001,11,3727.6461782909573,0.001,-733.3921893891834,852432
853104,2539,336.0,72085,6113.37689237,11,3845.0614705766952,0.001,-733.4210506620861,852768
853440,2540,336.0,72105,6119.2678717,11,3981.9993843805223,0.001,-733.9073758806501,853104
853776,2541,336.0,72128,6092.829063490001,11,3753.8659034002394,0.001,-734.117291768392,853440
854112,2542,336.0,72150,6076.057105470001,11,3469.0322630746023,0.001,-734.3588195074173,853776
854448,2543,336.0,72172,6078.120531100001,11,3756.338225228446,0.001,-734.5287417457217,854112
854784,2544,336.0,72192,6062.240883349999,11,3549.41313516526,0.001,-734.971057346889,854448
855120,2545,336.0,72213,6039.5834253799985,11,3930.3447572617306,0.001,-735.1322769891648,854784
855456,2546,336.0,72233,6133.340961659999,11,3763.76708257766,0.001,-735.4110674176898,855120
855792,2547,336.0,72255,6126.40477127,11,3240.429265703474,0.001,-735.8154285975864,855456
856128,2548,336.0,72276,6148.912501319999,11,3619.01824878511,0.001,-735.9951546078637,855792
856464,2549,336.0,72297,6148.02023184,11,4439.063222612654,0.001,-736.2131867181687,856128
856800,2550,336.0,72317,6183.54517799,11,4121.7689138139995,0.001,-736.5589061918713,856464
857136,2551,336.0,72338,6178.88004777,11,4269.771957397461,0.001,-736.7036953880673,856800
857472,2552,336.0,72357,6143.948497179998,11,4068.053920564197,0.001,-737.1596963065011,857136
857808,2553,336.0,72376,6110.210520769999,11,3661.2459615071616,0.001,-737.4096952165876,857472
858144,2554,336.0,72396,6140.281963879999,11,4282.55950818743,0.001,-737.5924726213727,857808
858480,2555,336.0,72417,6149.577163809999,11,3857.9769931974865,0.001,-738.0288601829892,858144
858816,2556,336.0,72437,6209.05983683,11,3727.7531060718356,0.001,-738.3020517258417,858480
859152,2557,336.0,72457,6241.538847210001,11,3738.6870918273926,0.001,-738.4513680594308,858816
859488,2558,336.0,72477,6208.800622930001,11,3745.6479341416134,0.001,-738.7282318841843,859152
859824,2559,336.0,72497,6202.564572080001,11,3582.2049373445057,0.001,-739.0547623407273,859488
860160,2560,336.0,72516,6195.09232274,11,4130.854956672305,0.001,-739.2312073480515,859824
860496,2561,336.0,72537,6220.255560230001,11,3921.3088932945616,0.001,-739.8434266589936,860160
860832,2562,336.0,72557,6220.255560230001,11,3899.4458489190965,0.001,-739.8292824881418,860496
861168,2563,336.0,72578,6247.260467389999,11,3821.2156700860887,0.001,-740.1760947817847,860832
861504,2564,336.0,72597,6252.7210271799995,11,4216.299393790109,0.001,-740.439957391648,861168
861840,2565,336.0,72617,6243.56900718,11,3441.413576216925,0.001,-740.803831917899,861504
862176,2566,336.0,72637,6325.49983351,11,3824.98647181193,0.001,-741.1783934093658,861840
862512,2567,336.0,72657,6302.27283568,11,3671.683948698498,0.001,-741.3131906418573,862176
862848,2568,336.0,72678,6339.14155046,11,2984.208577292306,0.001,-741.5914938790457,862512
863184,2569,336.0,72698,6325.394268229999,11,4093.891689300537,0.001,-741.7766927083334,862848
863520,2570,336.0,72718,6324.95167577,11,4080.9371497744605,0.001,-742.2377809797015,863184
863856,2571,336.0,72738,6326.93240424,11,3858.9728607904344,0.001,-742.582143511091,863520
864192,2572,336.0,72757,6248.483724180001,11,3892.855328877767,0.001,-742.5987250918433,863856
864528,2573,336.0,72778,6237.46790166,11,4124.860097249349,0.001,-743.1714582897368,864192
864864,2574,336.0,72799,6250.806089390002,11,3512.6393814086914,0.001,-743.3523010980515,864528
865200,2575,336.0,72818,6306.040876960001,11,4283.442934308733,0.001,-743.3920317150298,864864
865536,2576,336.0,72838,6302.457248880001,11,3392.2740275065103,0.001,-743.9694359188989,865200
865872,2577,336.0,72858,6310.131415440002,11,4137.172074090867,0.001,-744.2087602161225,865536
866208,2578,336.0,72878,6255.740221190001,11,4096.83543468657,0.001,-744.4141162690662,865872
866544,2579,336.0,72898,6329.143663639999,11,4366.124270847866,0.001,-744.6887646629697,866208
866880,2580,336.0,72919,6356.326267949999,11,4148.594486963181,0.001,-744.9612110682896,866544
867216,2581,336.0,72939,6337.168792519998,11,4218.228442782447,0.001,-745.2602800641741,866880
867552,2582,336.0,72959,6282.034354119999,11,3619.2604377383277,0.001,-745.4921871366955,867216
867888,2583,336.0,72979,6277.714235579999,11,4102.209307897659,0.001,-745.9157002766927,867552
868224,2584,336.0,73001,6276.364254019998,11,4098.279791877383,0.001,-746.1252597627185,867888
868560,2585,336.0,73024,6281.78248851,11,3211.6099308558873,0.001,-746.3602480207171,868224
868896,2586,336.0,73045,6338.249157210001,11,3613.3090644109816,0.001,-746.8347651163737,868560
869232,2587,336.0,73067,6288.10006774,11,3997.370840890067,0.001,-747.0397676740374,868896
869568,2588,336.0,73087,6298.916671519999,11,4319.386623564221,0.001,-747.1704014369419,869232
869904,2589,336.0,73113,6291.348728459999,11,3269.4683038620724,0.001,-747.5616916474842,869568
870240,2590,336.0,73134,6341.920890459999,11,3847.636913117908,0.001,-747.9344184512183,869904
870576,2591,336.0,73156,6344.961436189999,11,4185.6232183547245,0.001,-748.2520613897415,870240
870912,2592,336.0,73176,6368.020196990001,11,4100.891996474493,0.001,-748.4663736252558,870576
871248,2593,336.0,73196,6364.92644587,11,4093.433645702544,0.001,-748.7298115321568,870912
871584,2594,336.0,73215,6349.049314680001,11,4017.8679702395484,0.001,-748.9791739327567,871248
871920,2595,336.0,73235,6372.839014409999,11,4655.685537610735,0.001,-749.1412204560779,871584
872256,2596,336.0,73256,6425.911446920001,11,3680.087394532703,0.001,-749.6531517392114,871920
872592,2597,336.0,73278,6344.663072530001,11,9878.707710629418,0.001,-749.7566263108026,872256
872928,2598,336.0,73302,6358.76938666,11,4261.055688767206,0.001,-750.0439583914621,872592
873264,2599,336.0,73324,6377.473488619999,11,3414.6438353402273,0.001,-750.2412022181919,872928
873600,2600,336.0,73347,6395.996069669999,11,4290.1069295974,0.001,-750.6315994262695,873264
873936,2601,336.0,73370,6402.3752491,11,3856.3610814412436,0.001,-750.9660488310315,873600
874272,2602,336.0,73392,6325.545706389999,11,3922.838280269078,0.001,-751.3118289765857,873936
874608,2603,336.0,73413,6317.6068237399995,11,4357.998844691685,0.001,-751.2615727015904,874272
874944,2604,336.0,73435,6316.0888682999985,11,4285.319093613398,0.001,-751.6973477318173,874608
875280,2605,336.0,73457,6313.73540971,11,3813.9270876929872,0.001,-752.1324775332496,874944
875616,2606,336.0,73479,6263.520046739998,11,3598.234478541783,0.001,-752.244757152739,875280
875952,2607,336.0,73503,6259.27137988,11,4004.9702244713194,0.001,-752.5522827875046,875616
876288,2608,336.0,73527,6227.04360855,11,4086.8975118001304,0.001,-752.9216435750326,875952
876624,2609,336.0,73550,6286.990730400001,11,4080.6331287565686,0.001,-753.1997513543992,876288
876960,2610,336.0,73572,6297.53363873,11,3763.842372167678,0.001,-753.3815681820824,876624
877296,2611,336.0,73594,6264.941884189999,11,4060.472346896217,0.001,-753.7108484903971,876960
877632,2612,336.0,73617,6324.42079885,11,3585.7329303196498,0.001,-753.8994896298364,877296
877968,2613,336.0,73637,6363.764980239998,11,3712.203379313151,0.001,-754.2575956072126,877632
878304,2614,336.0,73658,6341.163922389998,11,3922.444806961786,0.001,-754.6514576503208,877968
878640,2615,336.0,73679,6415.631893369999,11,4205.513288407099,0.001,-754.9120541527158,878304
878976,2616,336.0,73702,6410.81268649,11,3901.725832257952,0.001,-755.2701554071335,878640
879312,2617,336.0,73725,6331.3727612699995,11,3987.1872069949195,0.001,-755.6430714925131,878976
879648,2618,336.0,73746,6339.38821366,11,4065.15397971017,0.001,-755.6614299955822,879312
879984,2619,336.0,73769,6318.47559418,11,3640.158986954462,0.001,-756.212873186384,879648
880320,2620,336.0,73791,6337.588694339999,11,3498.955996195475,0.001,-756.3161323184058,879984
880656,2621,336.0,73811,6342.420741099999,11,3568.0118747892834,0.001,-756.5982636951264,880320
880992,2622,336.0,73830,6343.38621292,11,3771.2530152457102,0.001,-757.034796215239,880656
881328,2623,336.0,73852,6326.63179452,11,3636.9996670314245,0.001,-757.2418005807059,880992
881664,2624,336.0,73875,6316.910605899999,11,4116.452338445754,0.001,-757.6466772896903,881328
882000,2625,336.0,73897,6274.98882673,11,4664.2273356119795,0.001,-757.8367320469448,881664
882336,2626,336.0,73918,6340.422702160002,11,4425.053697676885,0.001,-758.1680675688244,882000
882672,2627,336.0,73938,6311.882985019999,11,3737.084229060582,0.001,-758.3717487880161,882336
883008,2628,336.0,73959,6288.40015185,11,4058.2653812226795,0.001,-758.7475135439918,882672
883344,2629,336.0,73979,6320.011805509999,11,3659.708092462449,0.001,-758.9905947730655,883008
883680,2630,336.0,74000,6331.221566050001,11,4139.585309528169,0.001,-759.3753545851935,883344
884016,2631,336.0,74024,6326.242779469999,11,4320.820535750616,0.001,-759.6208605085101,883680
884352,2632,336.0,74048,6394.09348293,11,4281.615935915992,0.001,-759.8860400971912,884016
884688,2633,336.0,74070,6426.39494706,11,3989.0492226736887,0.001,-760.3024237496512,884352
885024,2634,336.0,74092,6413.880692170001,11,3817.246952965146,0.001,-760.5476775396438,884688
885360,2635,336.0,74113,6429.92180811,11,4020.7290149870373,0.001,-760.8292690458752,885024
885696,2636,336.0,74133,6456.76115105,11,4483.023130689348,0.001,-761.0201118105933,885360
886032,2637,336.0,74153,6431.262893269999,11,4340.742112114316,0.001,-761.4986208961124,885696
886368,2638,336.0,74173,6411.593211359998,11,3974.729397909982,0.001,-761.6533461071197,886032
886704,2639,336.0,74194,6449.330532870001,11,4149.224585215251,0.001,-762.0127984909784,886368
887040,2640,336.0,74213,6433.93787961,11,4027.782758076986,0.001,-762.1305193219866,886704
887376,2641,336.0,74234,6450.34998157,11,4435.107554662795,0.001,-762.4736807686942,887040
887712,2642,336.0,74255,6463.651316539999,11,3500.991434006464,0.001,-762.7466219947452,887376
888048,2643,336.0,74274,6503.99702191,11,4529.742570967901,0.001,-763.1030574980236,887712
888384,2644,336.0,74294,6480.4106895800005,11,3711.468951633998,0.001,-763.3973940894717,888048
888720,2645,336.0,74314,6487.506533290001,11,3293.764740171887,0.001,-763.7092346918015,888384
889056,2646,336.0,74334,6352.84014817,11,3971.161949884324,0.001,-763.9480641682943,888720
889392,2647,336.0,74355,6343.23781705,11,4195.646833510626,0.001,-764.2599124000186,889056
889728,2648,336.0,74375,6390.50934382,11,4685.150428953625,0.001,-764.5701326642718,889392
890064,2649,336.0,74395,6369.255774969999,11,4386.994547162737,0.001,-764.9377012706939,889728
890400,2650,336.0,74415,6373.143869530001,11,4061.015353429885,0.001,-765.2442906697592,890064
890736,2651,336.0,74436,6385.7680646200015,11,3911.697790055048,0.001,-765.5074361165365,890400
891072,2652,336.0,74457,6400.391849120001,11,3786.5867049807594,0.001,-765.6409279959543,890736
891408,2653,336.0,74478,6428.6311856500015,11,4377.606732141404,0.001,-766.1435238066174,891072
891744,2654,336.0,74498,6395.373716340001,11,3566.8258083888463,0.001,-766.3639457339332,891408
892080,2655,336.0,74519,6383.65006251,11,4627.633407956078,0.001,-766.5554268246606,891744
892416,2656,336.0,74540,6319.47186245,11,5237.621178581601,0.001,-766.9096069335938,892080
892752,2657,336.0,74562,6328.60579751,11,3811.203418550037,0.001,-767.3670407249814,892416
893088,2658,336.0,74582,6337.713718709999,11,4352.246266501291,0.001,-767.4334520612445,892752
893424,2659,336.0,74603,6359.191361849999,11,3798.035230727423,0.001,-767.679793948219,893088
893760,2660,336.0,74623,6366.773098569999,11,4342.172381446475,0.001,-768.1857615879604,893424
894096,2661,336.0,74643,6372.164433589999,11,3970.6369690668016,0.001,-768.3894355410621,893760
894432,2662,336.0,74664,6380.68977354,11,3988.3163949875607,0.001,-768.6079631987072,894096
894768,2663,336.0,74686,6328.626858520001,11,3931.9678542727515,0.001,-769.0506864275251,894432
895104,2664,336.0,74709,6318.171611680001,11,4091.87670535133,0.001,-769.4160428728376,894768
895440,2665,336.0,74732,6282.481401100001,11,5608580.562331064,0.001,-769.572411310105,895104
895776,2666,336.0,74753,6271.976978410001,11,4790.49791208903,0.001,-769.907846723284,895440
896112,2667,336.0,74774,6291.353652339999,11,4744.811247871035,0.001,-770.0936133975074,895776
896448,2668,336.0,74795,6216.850682329999,11,4128.356191544306,0.001,-770.4787321544829,896112
896784,2669,336.0,74816,6211.7099814799985,11,4630.233657473609,0.001,-770.7253526960101,896448
897120,2670,336.0,74839,6209.99139112,11,4329.817202976772,0.001,-770.8640805199033,896784
897456,2671,336.0,74863,6081.05688329,11,3543.82600802467,0.001,-771.3089210873559,897120
897792,2672,336.0,74888,6120.913019570001,11,4393.004128047398,0.001,-771.4714660644531,897456
898128,2673,336.0,74909,6130.63407213,11,4208.553658076695,0.001,-771.6984158470517,897792
898464,2674,336.0,74930,6119.515340600001,11,3570.364388783773,0.001,-771.9783252534412,898128
898800,2675,336.0,74950,6052.47053859,11,4280.260580516997,0.001,-772.1526234944662,898464
899136,2676,336.0,74970,6061.1126804900005,11,4065.1323505583264,0.001,-772.4829432169596,898800
899472,2677,336.0,74990,6034.37392767,11,4125.066394624256,0.001,-772.7690971011207,899136
899808,2678,336.0,75010,5957.362085640001,11,4387.164363134475,0.001,-773.0137234642392,899472
900144,2679,336.0,75030,5984.953963399999,11,4793.485628037226,0.001,-773.2288462320963,899808
900480,2680,336.0,75051,6004.41908044,11,4161.909909566243,0.001,-773.4487791515533,900144
900816,2681,336.0,75074,5997.30222036,11,4514.209241594587,0.001,-773.619010198684,900480
901152,2682,336.0,75096,5997.44087336,11,3618.517702556792,0.001,-773.7062806628999,900816
901488,2683,336.0,75118,5974.81657735,12,4113.934783753894,0.001,-774.1370555332729,901152
901824,2684,336.0,75139,5982.40468715,12,4149.607274373372,0.001,-774.3461743309384,901488
902160,2685,336.0,75160,5992.760571420001,12,3988.13229515439,0.001,-774.4833755493164,901824
