rollout/ep_len_mean,time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
336.0,11,924,27379,-7896.279783220001,310464,2098.0892146882557,310128,0.001,361084.01447405136
336.0,11,925,27408,-7887.41652437,310800,2069.7405266534715,310464,0.001,408712.96495419455
336.0,11,926,27438,-7837.27657705,311136,2077.138600122361,310800,0.001,471434.0571754092
336.0,11,927,27467,-7874.35338605,311472,2067.063480195545,311136,0.001,316326.2101120722
336.0,11,928,27497,-7901.0104882099995,311808,2032.610197158087,311472,0.001,470403.3665829613
336.0,11,929,27527,-7909.90594751,312144,2008.9455428350539,311808,0.001,373930.7942359561
336.0,11,930,27556,-7928.664289670001,312480,1987.3736933753603,312144,0.001,302310.08551897324
336.0,11,931,27585,-7928.920328299999,312816,2048.0260309491837,312480,0.001,348143.84735398064
336.0,11,932,27614,-7913.66118583,313152,2005.9105457124256,312816,0.001,458123.9498174758
336.0,11,933,27644,-7788.60150752,313488,2011.1919695536296,313152,0.001,368058.819312686
336.0,11,934,27673,-7760.959952679999,313824,2027.415628160749,313488,0.001,450685.37523251487
336.0,11,935,27702,-7746.06230438,314160,1965.9346097310383,313824,0.001,480819.492234003
336.0,11,936,27732,-7756.063239770001,314496,2014.9012819925945,314160,0.001,321744.08382161456
336.0,11,937,27762,-7784.14362035,314832,2018.5943096705846,314496,0.001,468501.5437767392
336.0,11,938,27791,-7796.911948199999,315168,1991.1880916413807,314832,0.001,295216.913109189
336.0,11,939,27820,-7712.0138031199995,315504,2031.8803730919249,315168,0.001,433528.3920491536
336.0,11,940,27849,-7685.711119969999,315840,2007.8556345985048,315504,0.001,463097.9860200428
336.0,11,941,27879,-7738.099339899999,316176,2004.4916367303758,315840,0.001,365345.51062593004
336.0,11,942,27908,-7710.875694669999,316512,1946.173670814151,316176,0.001,437963.0036853609
336.0,11,943,27937,-7733.31130167,316848,1959.2794060480028,316512,0.001,394862.8649786086
336.0,11,944,27967,-7754.42079485,317184,1953.0514758882068,316848,0.001,360631.5231468564
336.0,11,945,27996,-7674.406482769999,317520,2006.496268317813,317184,0.001,373107.3448311942
336.0,11,946,28025,-7778.948286739998,317856,1941.843918754941,317520,0.001,377873.48866489955
336.0,11,947,28054,-7713.392200309999,318192,1961.8920724051338,317856,0.001,337285.12646484375
336.0,11,948,28083,-7660.891692889999,318528,2031.0669190543038,318192,0.001,370405.5012207031
336.0,11,949,28113,-7695.225300269998,318864,2014.8176358540852,318528,0.001,470737.33306594123
336.0,11,950,28142,-7622.051546949999,319200,1975.9451450166248,318864,0.001,520347.3626185826
336.0,11,951,28171,-7631.132476779999,319536,1944.2277452378046,319200,0.001,448456.7754138765
336.0,11,952,28200,-7706.542116969999,319872,1969.8167357671828,319536,0.001,448873.5145670573
336.0,11,953,28230,-7727.859096249999,320208,1997.697022210984,319872,0.001,411232.0984816778
336.0,11,954,28259,-7712.32172774,320544,1978.85179574149,320208,0.001,352060.9832124256
336.0,11,955,28289,-7728.7756028700005,320880,1975.2965155101958,320544,0.001,431858.69713774184
336.0,11,956,28317,-7835.680227250001,321216,1938.0967901320685,320880,0.001,555257.0124046688
336.0,11,957,28347,-7832.907885329999,321552,1940.1886914571126,321216,0.001,345281.7203485398
336.0,11,958,28376,-7791.948633149998,321888,1964.0991194588798,321552,0.001,381592.9064069475
336.0,11,959,28405,-7717.05119224,322224,1921.5288529168993,321888,0.001,367648.38903808594
336.0,11,960,28434,-7725.9803093,322560,1884.7264491489955,322224,0.001,317976.044968378
336.0,11,961,28463,-7670.86676472,322896,1967.208906809489,322560,0.001,398016.0337844122
336.0,11,962,28492,-7655.565999199999,323232,1962.9118076506115,322896,0.001,369330.53614443826
336.0,11,963,28522,-7662.91209062,323568,1957.7364618210565,323232,0.001,290857.1254301525
336.0,11,964,28551,-7751.30441009,323904,1971.93103208996,323568,0.001,407911.7442801339
336.0,11,965,28581,-7677.11485707,324240,1927.6170243762788,323904,0.001,379048.4925013951
336.0,11,966,28610,-7666.1564206,324576,1919.8770078023274,324240,0.001,364099.7364153181
336.0,11,967,28639,-7661.63702802,324912,1934.918570745559,324576,0.001,366318.35128348216
336.0,11,968,28668,-7736.5633796600005,325248,1924.973491487049,324912,0.001,591240.5656389509
336.0,11,969,28698,-7817.280149290001,325584,1924.8347195216588,325248,0.001,357106.3431338356
336.0,11,970,28727,-7818.34572318,325920,1897.0138798668272,325584,0.001,287577.08984375
336.0,11,971,28756,-7841.094972580001,326256,1973.9042049589611,325920,0.001,323063.46961611795
336.0,11,972,28785,-7883.65620051,326592,1924.895901997884,326256,0.001,303069.8774937221
336.0,11,973,28814,-7834.97218807,326928,1936.010868254162,326592,0.001,413402.9694184803
336.0,11,974,28844,-7871.204595550002,327264,1920.0809164501372,326928,0.001,343136.3254394531
336.0,11,975,28874,-7842.592868460001,327600,1989.718280610584,327264,0.001,310017.0921921503
336.0,11,976,28903,-7863.2500462100015,327936,1954.0369893028624,327600,0.001,273598.5817812965
336.0,11,977,28933,-7870.63805423,328272,1961.6928799947102,327936,0.001,300312.7079613095
336.0,11,978,28963,-7876.762463940001,328608,1923.28877276466,328272,0.001,444829.97434198286
336.0,11,979,28992,-7792.226852920001,328944,1942.9082071213495,328608,0.001,396212.7102167039
336.0,11,980,29021,-7797.22963996,329280,1933.4929215567452,328944,0.001,474419.6302257719
336.0,11,981,29050,-7741.9980111,329616,1947.3891154697963,329280,0.001,463806.16462053574
336.0,11,982,29080,-7737.33669716,329952,1879.42374256679,329616,0.001,438005.08203706285
336.0,11,983,29109,-7691.49792587,330288,1905.1418157305036,329952,0.001,347765.08476329985
336.0,11,984,29138,-7708.824581960001,330624,1898.4073055812291,330288,0.001,307979.6739269438
336.0,11,985,29167,-7694.43548927,330960,1893.4797018141974,330624,0.001,387695.67414783296
336.0,11,986,29197,-7709.425658870001,331296,1916.5505977812268,330960,0.001,389640.4976167225
336.0,11,987,29226,-7661.421408210001,331632,1911.5221944536481,331296,0.001,494761.05347842263
336.0,11,988,29255,-7715.057326970002,331968,1866.7841542561848,331632,0.001,292554.9422142392
336.0,11,989,29285,-7723.319143870001,332304,1839.5773388090588,331968,0.001,455402.0213797433
336.0,11,990,29315,-7724.92644761,332640,1809.250504993257,332304,0.001,350232.1467401414
336.0,11,991,29344,-7702.9875558700005,332976,1882.8368512108214,332640,0.001,357909.055187407
336.0,11,992,29373,-7680.03798986,333312,1882.5676185971215,332976,0.001,321391.840843564
336.0,11,993,29402,-7733.54139098,333648,1831.8207005092077,333312,0.001,372729.6505359468
336.0,11,994,29434,-7726.070201160001,333984,1938.5483672732398,333648,0.001,293958.2921375093
336.0,11,995,29465,-7803.600326440001,334320,1891.5151065644764,333984,0.001,346776.8004092262
336.0,11,996,29494,-7770.302948969999,334656,1896.103044055757,334320,0.001,341611.2293526786
336.0,11,997,29524,-7758.844278129999,334992,1839.4363982790992,334656,0.001,271074.6936965216
336.0,11,998,29554,-7786.667088619999,335328,1866.887048448835,334992,0.001,368904.1801699684
336.0,11,999,29583,-7757.658173699998,335664,1868.2941861833845,335328,0.001,329741.73982747394
336.0,11,1000,29612,-7746.53430831,336000,1888.1571066720146,335664,0.001,288475.4165445964
336.0,11,1001,29641,-7793.904192,336336,1869.2255085536412,336000,0.001,295819.8105817522
336.0,11,1002,29671,-7732.52947485,336672,1893.4935527983166,336336,0.001,316146.3491792225
336.0,11,1003,29701,-7708.75741692,337008,1901.1735265822638,336672,0.001,311299.02216448105
336.0,11,1004,29730,-7730.7138526300005,337344,1870.928023383731,337008,0.001,342839.2105422247
336.0,11,1005,29759,-7825.48821399,337680,1912.2768035162062,337344,0.001,458330.5076555525
336.0,11,1006,29788,-7834.57894589,338016,1856.6559846060616,337680,0.001,390871.90262276784
336.0,11,1007,29817,-7878.907184660001,338352,1797.5481284005302,338016,0.001,435792.72023809527
336.0,11,1008,29846,-7893.1459925,338688,1849.9995338803246,338352,0.001,388556.3142438616
336.0,11,1009,29875,-7928.28473636,339024,1852.9173195248559,338688,0.001,354354.15098353795
336.0,11,1010,29906,-7952.915048410001,339360,1797.6687137058802,339024,0.001,308715.34437779017
336.0,11,1011,29934,-7881.167402490001,339696,1859.0339177449544,339360,0.001,433127.9671572731
336.0,11,1012,29963,-7878.979238400002,340032,1814.1894286019462,339696,0.001,430435.2630033947
336.0,11,1013,29992,-7866.656579020001,340368,1851.090963636126,340032,0.001,343805.11051432294
336.0,11,1014,30021,-7858.918381220001,340704,1816.6646063668388,340368,0.001,391652.28355189733
336.0,11,1015,30051,-7782.765861450001,341040,1847.67099689302,340704,0.001,344589.11188616074
336.0,11,1016,30080,-7766.86797337,341376,1850.2412191118513,341040,0.001,341306.93008858815
336.0,11,1017,30108,-7751.405283779999,341712,1810.4345877511162,341376,0.001,333564.2379034133
336.0,11,1018,30137,-7689.909509790001,342048,1831.4260043189638,341712,0.001,334476.9206717355
336.0,11,1019,30167,-7668.148576410001,342384,1863.8173953465052,342048,0.001,266301.08644903277
336.0,11,1020,30196,-7739.394483,342720,1866.221387772333,342384,0.001,280343.42175874254
336.0,11,1021,30225,-7818.989618980001,343056,1871.2322959899902,342720,0.001,284229.5099167597
336.0,11,1022,30254,-7795.6154235700005,343392,1858.8075590587798,343056,0.001,265241.8822835286
336.0,11,1023,30284,-7793.39787383,343728,1890.3959247044154,343392,0.001,496341.11102585564
336.0,11,1024,30313,-7819.8942073,344064,1927.4063222975958,343728,0.001,358950.9244326637
336.0,11,1025,30341,-7835.716118440002,344400,1856.8010813395183,344064,0.001,282723.88132440473
336.0,11,1026,30371,-7865.7797649,344736,1891.2469164530437,344400,0.001,382436.96087937127
336.0,11,1027,30400,-7853.13554024,345072,1856.9773935590472,344736,0.001,420737.0192871094
336.0,11,1028,30429,-7809.602375659999,345408,1871.8554160708472,345072,0.001,705568.5078008743
336.0,11,1029,30458,-7784.385497469999,345744,1862.2086343311128,345408,0.001,397949.1527390253
336.0,11,1030,30488,-7776.864861449999,346080,1839.7286594935827,345744,0.001,312306.0703996931
336.0,11,1031,30517,-7799.881107169998,346416,1883.1467632112049,346080,0.001,474242.4087669736
336.0,11,1032,30546,-7811.960108129999,346752,1922.4695102146693,346416,0.001,336003.26325334824
336.0,11,1033,30575,-7934.95667043,347088,1989.4293349129814,346752,0.001,227204.49322800408
336.0,11,1034,30604,-7951.21932978,347424,1894.0444664728075,347088,0.001,465322.9738537016
336.0,11,1035,30634,-8042.630178920001,347760,1976.0356225513276,347424,0.001,352171.0176130022
336.0,11,1036,30663,-8001.74970831,348096,1966.6020064581007,347760,0.001,392929.508858817
336.0,11,1037,30692,-7991.696482470001,348432,1959.2249138241723,348096,0.001,291179.6078520275
336.0,11,1038,30721,-7919.199924540002,348768,1925.0094682602655,348432,0.001,260529.34438941593
336.0,11,1039,30751,-8007.9608906,349104,1951.5762948535737,348768,0.001,414461.6387416295
336.0,11,1040,30780,-8008.73297643,349440,1984.8252031235468,349104,0.001,356833.77396065847
336.0,11,1041,30810,-7985.53846889,349776,1961.045639038086,349440,0.001,269941.7630324591
336.0,11,1042,30841,-7985.685763410001,350112,1931.6276708330427,349776,0.001,464789.37125651044
336.0,11,1043,30870,-8027.10176366,350448,1951.7328939891997,350112,0.001,340214.8576427641
336.0,11,1044,30900,-7991.37304283,350784,1963.926734561012,350448,0.001,326739.4587402344
336.0,11,1045,30929,-8074.931871189999,351120,1925.8482805887859,350784,0.001,436396.6198904855
336.0,11,1046,30959,-8053.72023753,351456,1911.5407257080078,351120,0.001,369754.4006289528
336.0,11,1047,30989,-8081.5974001700015,351792,1918.8407936096191,351456,0.001,544277.3953799293
336.0,11,1048,31018,-8149.653991880001,352128,1969.2602368309385,351792,0.001,319005.414015997
336.0,11,1049,31047,-8202.878702400001,352464,1995.0131855919249,352128,0.001,380200.07468959264
336.0,11,1050,31077,-8245.03593726,352800,1940.1992797851562,352464,0.001,323631.9483061291
336.0,11,1051,31107,-8263.013149,353136,1959.1519637334914,352800,0.001,468212.187000093
336.0,11,1052,31137,-8247.28975962,353472,1874.694978623163,353136,0.001,379428.0476132347
336.0,11,1053,31166,-8247.3184721,353808,1927.7474481491815,353472,0.001,333595.2246326265
336.0,11,1054,31195,-8261.39753786,354144,1994.9445319402785,353808,0.001,328935.15557570686
336.0,11,1055,31225,-8294.08740242,354480,1971.8876900445848,354144,0.001,312826.186546689
336.0,11,1056,31255,-8266.457716210001,354816,1963.9550674075172,354480,0.001,364759.0072137742
336.0,11,1057,31284,-8244.59025995,355152,1982.4997407822382,354816,0.001,457971.04601469496
336.0,11,1058,31313,-8253.51345591,355488,1995.3913432529994,355152,0.001,447767.31789434527
336.0,11,1059,31343,-8264.56374714,355824,1897.5264347621373,355488,0.001,316828.15607561386
336.0,11,1060,31373,-8248.56576254,356160,1934.9115204584032,355824,0.001,405057.1544363839
336.0,11,1061,31402,-8279.82861754,356496,1893.3932064601354,356160,0.001,422741.8669782366
336.0,11,1062,31431,-8327.49478868,356832,1985.19935353597,356496,0.001,320694.6242675781
336.0,11,1063,31461,-8306.05131116,357168,1926.164424714588,356832,0.001,419470.3652518136
336.0,11,1064,31491,-8231.63030485,357504,1897.2201301938012,357168,0.001,319719.7465704055
336.0,11,1065,31520,-8264.40301723,357840,1905.2454172770183,357504,0.001,352828.4330589658
336.0,11,1066,31549,-8253.77461155,358176,1881.8899054754347,357840,0.001,270192.91906156996
336.0,11,1067,31579,-8193.236666310002,358512,1901.7343733651298,358176,0.001,328086.3810453869
336.0,11,1068,31608,-8189.04780062,358848,1900.3036123003278,358512,0.001,374476.08692568826
336.0,11,1069,31638,-8229.51771574,359184,1918.4682223002117,358848,0.001,285418.1357421875
336.0,11,1070,31667,-8191.11127357,359520,1885.812378292992,359184,0.001,347530.82321312313
336.0,11,1071,31697,-8119.9099607200005,359856,1867.7336823599678,359520,0.001,334230.8301827567
336.0,11,1072,31726,-8091.36911147,360192,1914.0338923136394,359856,0.001,515216.8952171689
336.0,11,1073,31755,-8081.27527043,360528,1881.382603236607,360192,0.001,395419.3346528553
336.0,11,1074,31785,-8070.76648314,360864,1810.529337383452,360528,0.001,411475.5530598958
336.0,11,1075,31814,-8065.73320706,361200,1864.761544908796,360864,0.001,265439.1480654762
336.0,11,1076,31844,-8050.295563550001,361536,1858.3856128510974,361200,0.001,235801.64456031437
336.0,11,1077,31873,-7948.5599028999995,361872,1868.084989820208,361536,0.001,464966.69557989214
336.0,11,1078,31902,-7880.171947839999,362208,1927.526998247419,361872,0.001,469262.71135602676
336.0,11,1079,31932,-7902.8568994299985,362544,1870.3723562331427,362208,0.001,325966.1067708333
336.0,11,1080,31962,-7889.242945219999,362880,1880.14228675479,362544,0.001,272972.6777692522
336.0,11,1081,31991,-7942.54681759,363216,1849.9563638596308,362880,0.001,258192.1357014974
336.0,11,1082,32020,-7988.14194327,363552,1884.6027757553827,363216,0.001,313098.1435198103
336.0,11,1083,32050,-7999.841184149999,363888,1837.916734967913,363552,0.001,276699.3780110677
336.0,11,1084,32079,-7927.43458108,364224,1926.1913615635463,363888,0.001,292835.3898751395
336.0,11,1085,32108,-7953.1387682800005,364560,1935.1096442086357,364224,0.001,346008.4776436942
336.0,11,1086,32137,-7942.07292976,364896,1885.0886682782855,364560,0.001,342419.66237095423
336.0,11,1087,32167,-7944.199033569999,365232,1892.583485194615,364896,0.001,325854.63748023624
336.0,11,1088,32197,-7959.156720839999,365568,1903.0144813174293,365232,0.001,362653.2922014509
336.0,11,1089,32226,-7851.42590046,365904,1871.1082638331823,365568,0.001,403119.2187732515
336.0,11,1090,32255,-7864.69512939,366240,1908.0356425330751,365904,0.001,307386.11994280136
336.0,11,1091,32284,-7841.34134814,366576,1908.3817560105097,366240,0.001,399057.63782900857
336.0,11,1092,32315,-7903.82955968,366912,1925.5027113414947,366576,0.001,296318.7443615141
336.0,11,1093,32344,-7867.06515829,367248,1830.856033143543,366912,0.001,393803.60462007066
336.0,11,1094,32373,-7880.686715249999,367584,1898.3897254580543,367248,0.001,289336.9350702195
336.0,11,1095,32402,-7821.255857520001,367920,1851.0324981326148,367584,0.001,370547.74658203125
336.0,11,1096,32432,-7815.669577940001,368256,1897.723182859875,367920,0.001,356180.75963774184
336.0,11,1097,32462,-7831.91082472,368592,1872.4032690865654,368256,0.001,405994.89843168715
336.0,11,1098,32491,-7755.2389080699995,368928,1844.6525079636347,368592,0.001,329279.65701148624
336.0,11,1099,32520,-7780.964211969999,369264,1841.5433523995537,368928,0.001,267781.8040538969
336.0,11,1100,32551,-7725.640859880001,369600,1846.6152243841261,369264,0.001,397606.4548688616
336.0,11,1101,32580,-7667.453290040001,369936,1883.2338282267253,369600,0.001,342732.7960844494
336.0,11,1102,32610,-7669.161614660002,370272,1885.416436513265,369936,0.001,436036.8853469122
336.0,11,1103,32639,-7726.299019430002,370608,1846.0612295241583,370272,0.001,363828.8235677083
336.0,11,1104,32670,-7774.32976439,370944,1893.0963389078777,370608,0.001,390282.58507719496
336.0,11,1105,32700,-7693.88383725,371280,1865.0543908618745,370944,0.001,307178.33317057294
