rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates
336.0,11,582288,51582,-129128.15880279003,1733,0.001,35129.494140625,17910177.84672619,581952
336.0,11,582624,51611,-129376.22349072003,1734,0.001,34938.18698846726,19629871.20982143,582288
336.0,11,582960,51640,-128334.06568385001,1735,0.001,35046.63939267113,16906597.07738095,582624
336.0,11,583296,51670,-129180.87551864002,1736,0.001,34904.224214099704,21207602.44345238,582960
336.0,11,583632,51699,-130512.71487915002,1737,0.001,35045.89167131697,19083784.68154762,583296
336.0,11,583968,51728,-130461.27101804002,1738,0.001,35063.470831008184,20353946.48660714,583632
336.0,11,584304,51757,-131306.6379725,1739,0.001,35011.14714704241,18196693.48363095,583968
336.0,11,584640,51786,-130342.71487302,1740,0.001,34846.861421130954,17189052.28125,584304
336.0,11,584976,51817,-130398.37136074998,1741,0.001,34935.81309291295,20726034.07142857,584640
336.0,11,585312,51846,-129576.45949222999,1742,0.001,34955.49494280134,18087350.08779762,584976
336.0,11,585648,51876,-129767.51239442998,1743,0.001,34952.709344773066,18605496.995535713,585312
336.0,11,585984,51905,-130766.66821299998,1744,0.001,34848.09666806176,17877092.248511903,585648
336.0,11,586320,51935,-130716.52377798999,1745,0.001,35056.51216052828,18442034.285714287,585984
336.0,11,586656,51964,-130705.38181705002,1746,0.001,34971.49793061756,18234170.60714286,586320
336.0,11,586992,51995,-132676.71314891998,1747,0.001,35013.817998976934,17599936.42113095,586656
336.0,11,587328,52024,-134150.18445804997,1748,0.001,34988.85968889509,19678087.01488095,586992
336.0,11,587664,52054,-132684.74633213002,1749,0.001,34943.00811476934,20695564.663690478,587328
336.0,11,588000,52083,-132788.66956436,1750,0.001,34998.1690499442,19195169.098214287,587664
336.0,11,588336,52112,-134277.50842176002,1751,0.001,34879.63227771578,19668261.15922619,588000
336.0,11,588672,52141,-133968.21723145,1752,0.001,34787.21833147322,22443936.07886905,588336
336.0,11,589008,52171,-135971.40950459,1753,0.001,34903.4725516183,18989792.96577381,588672
336.0,11,589344,52202,-137735.6168779,1754,0.001,34961.979364304316,19603893.04017857,589008
336.0,11,589680,52232,-137211.48929826,1755,0.001,35030.29480561756,18566097.73363095,589344
336.0,11,590016,52262,-134831.94902201,1756,0.001,34954.32654389881,17171341.614583332,589680
336.0,11,590352,52292,-134187.92544571,1757,0.001,35042.45625232515,17687805.04092262,590016
336.0,11,590688,52321,-134396.38314755997,1758,0.001,35031.98989722842,18983552.53125,590352
336.0,11,591024,52351,-134333.27380514,1759,0.001,34831.0997140067,19209276.407738097,590688
336.0,11,591360,52381,-134280.73041083998,1760,0.001,35063.03000604539,19940042.41964286,591024
336.0,11,591696,52411,-132506.53592363,1761,0.001,35290.3505859375,18214136.489583332,591360
336.0,11,592032,52440,-131036.58759444999,1762,0.001,35117.53172665551,18157701.34375,591696
336.0,11,592368,52469,-130002.70123295,1763,0.001,35017.48516555059,17952075.688988097,592032
336.0,11,592704,52499,-129572.10443523999,1764,0.001,34899.88617234003,17624015.42410714,592368
336.0,11,593040,52529,-129512.70898509,1765,0.001,35082.40240187872,17871688.316964287,592704
336.0,11,593376,52558,-129057.45462717999,1766,0.001,34950.706380208336,18337389.223214287,593040
336.0,11,593712,52587,-126239.38183281,1767,0.001,34855.51556687128,19551719.13392857,593376
336.0,11,594048,52616,-125607.63147718999,1768,0.001,34778.916376023066,20324251.38839286,593712
336.0,11,594384,52647,-127016.70923928,1769,0.001,34926.91541108631,15918764.299107144,594048
336.0,11,594720,52676,-127509.03269088,1770,0.001,34817.849400111605,18299248.04315476,594384
336.0,11,595056,52705,-128324.11278201999,1771,0.001,35007.387451171875,19069245.782738097,594720
336.0,11,595392,52734,-128061.74665590002,1772,0.001,34782.25412713914,17603602.33482143,595056
336.0,11,595728,52764,-127894.69484729998,1773,0.001,34928.25172061012,17716653.625,595392
336.0,11,596064,52793,-128170.17911952,1774,0.001,34723.60997953869,17715932.282738097,595728
336.0,11,596400,52822,-127895.96319158001,1775,0.001,35053.64501953125,15942629.16517857,596064
336.0,11,596736,52852,-129125.34647996003,1776,0.001,35005.23351469494,17585492.157738097,596400
336.0,11,597072,52882,-129567.10969180003,1777,0.001,34980.82654389881,18918847.00892857,596736
336.0,11,597408,52912,-130612.26254246003,1778,0.001,34938.155970982145,18110855.88988095,597072
336.0,11,597744,52941,-131296.83196546,1779,0.001,34911.87604631697,18033051.88392857,597408
336.0,11,598080,52970,-131407.00861139,1780,0.001,34773.08005487351,17969795.88095238,597744
336.0,11,598416,53000,-132682.91872998,1781,0.001,35188.45593843006,18111773.52157738,598080
336.0,11,598752,53029,-130203.83869096,1782,0.001,34796.749906994046,18420749.257440478,598416
336.0,11,599088,53058,-131184.91785525,1783,0.001,34986.00045340402,18557707.322916668,598752
336.0,11,599424,53087,-130602.49013157001,1784,0.001,35014.53926013765,17480345.773809522,599088
336.0,11,599760,53117,-131106.93232127,1785,0.001,34926.29071335566,18557477.25,599424
336.0,11,600096,53147,-130589.81529486,1786,0.001,35058.86687360491,18584032.60565476,599760
336.0,11,600432,53177,-132065.03037094,1787,0.001,35014.34859793527,18205578.99404762,600096
336.0,11,600768,53206,-131650.37494588,1788,0.001,35040.23539806547,17907024.67113095,600432
336.0,11,601104,53236,-131565.84322455002,1789,0.001,35061.66291155134,19444423.6875,600768
336.0,11,601440,53266,-132964.61160886998,1790,0.001,35286.692708333336,17675619.095238097,601104
336.0,11,601776,53295,-133766.39357971,1791,0.001,35182.45998418899,16660345.285714285,601440
336.0,11,602112,53324,-133499.45402999,1792,0.001,35067.2303641183,18184715.73214286,601776
336.0,11,602448,53354,-131672.63285509,1793,0.001,35132.34885370164,16744340.84077381,602112
336.0,11,602784,53383,-131584.26742688,1794,0.001,35075.919305710566,17274283.720238097,602448
336.0,11,603120,53412,-131717.15312288998,1795,0.001,35064.57027762277,17931876.85863095,602784
336.0,11,603456,53441,-133781.33792025,1796,0.001,35018.55164155506,18655529.74404762,603120
336.0,11,603792,53472,-132903.58832546,1797,0.001,35171.41748046875,17546582.166666668,603456
336.0,11,604128,53501,-131363.16424629002,1798,0.001,35124.91262090774,18384166.57886905,603792
336.0,11,604464,53530,-132783.85421592998,1799,0.001,35087.42396763393,20549739.64732143,604128
336.0,11,604800,53559,-131889.44619578,1800,0.001,34847.955473400296,18927164.54315476,604464
336.0,11,605136,53589,-131847.98588702,1801,0.001,35029.36864071801,18083183.157738097,604800
336.0,11,605472,53619,-134648.05461858003,1802,0.001,35143.37383742559,16806436.27827381,605136
336.0,11,605808,53648,-133936.99930093,1803,0.001,35071.914341517855,17748011.23809524,605472
336.0,11,606144,53677,-133393.56072239002,1804,0.001,35003.79153878348,17447041.03050595,605808
336.0,11,606480,53707,-133619.41590372997,1805,0.001,35051.812744140625,18908677.73809524,606144
336.0,11,606816,53737,-133936.33374495,1806,0.001,35025.37848772322,17814398.00297619,606480
336.0,11,607152,53766,-133500.82886746,1807,0.001,34887.94996279762,15745207.269345239,606816
336.0,11,607488,53795,-133341.83274354003,1808,0.001,35131.30316452753,17803516.229166668,607152
336.0,11,607824,53824,-132956.48662181,1809,0.001,34963.47956194197,18501285.00892857,607488
336.0,11,608160,53854,-133008.37153282,1810,0.001,35082.80512927828,17768400.132440478,607824
336.0,11,608496,53883,-134312.10084904,1811,0.001,35105.54009719122,18390929.538690478,608160
336.0,11,608832,53912,-134375.04671532,1812,0.001,35036.01712472098,19266541.742559522,608496
336.0,11,609168,53941,-132964.64802997,1813,0.001,35130.62155877976,16839908.07886905,608832
336.0,11,609504,53971,-133631.3535074,1814,0.001,35195.47164481027,16281693.88095238,609168
336.0,11,609840,54000,-134190.54854721,1815,0.001,35103.46034458705,18300671.145833332,609504
336.0,11,610176,54031,-133488.61144015996,1816,0.001,35030.42228190104,19534181.85714286,609840
336.0,11,610512,54060,-132913.60009676998,1817,0.001,35114.79374767485,17602957.28720238,610176
336.0,11,610848,54090,-133853.66924771998,1818,0.001,35001.650971912204,17988113.81919643,610512
336.0,11,611184,54119,-133834.46309376,1819,0.001,35247.96355329241,16865745.02529762,610848
336.0,11,611520,54148,-133027.42911006,1820,0.001,35101.12546502976,18494736.39136905,611184
336.0,11,611856,54178,-132507.7196715,1821,0.001,35080.542352585566,17614218.179315478,611520
336.0,11,612192,54208,-133210.29516064998,1822,0.001,35261.39875139509,17611218.270833332,611856
336.0,11,612528,54237,-130669.62302136999,1823,0.001,35314.28609793527,17868154.645833332,612192
336.0,11,612864,54266,-132330.67758701,1824,0.001,35128.34025065104,17808023.07738095,612528
336.0,11,613200,54296,-132583.16882661002,1825,0.001,35378.11492047991,16675476.43154762,612864
336.0,11,613536,54326,-130825.13290272001,1826,0.001,35397.45162527902,17293573.904761903,613200
336.0,11,613872,54355,-130523.73241949001,1827,0.001,35134.16857328869,17421895.457589287,613536
336.0,11,614208,54384,-128930.57196321001,1828,0.001,35153.526727585566,19768697.988839287,613872
336.0,11,614544,54413,-130113.80207680004,1829,0.001,35302.271577380954,17145971.08035714,614208
336.0,11,614880,54445,-131920.32595727,1830,0.001,35027.6364281064,18429808.129464287,614544
336.0,11,615216,54476,-132199.7452061,1831,0.001,35015.187627883184,18977739.561011903,614880
336.0,11,615552,54505,-131550.86738582,1832,0.001,35261.029994419645,16943553.67559524,615216
336.0,11,615888,54534,-130584.71576272997,1833,0.001,35244.0919015067,19244661.171875,615552
336.0,11,616224,54565,-131531.91333623,1834,0.001,35341.63035946801,17812227.998511903,615888
336.0,11,616560,54594,-129735.79260139,1835,0.001,35191.21461123512,16495384.12202381,616224
336.0,11,616896,54623,-129334.58056394002,1836,0.001,35069.39525204613,19204314.72767857,616560
336.0,11,617232,54652,-128354.30903464001,1837,0.001,35205.77414667039,18437786.44047619,616896
336.0,11,617568,54683,-129086.13449930999,1838,0.001,35460.46797107515,17584999.38169643,617232
336.0,11,617904,54712,-128787.26013792999,1839,0.001,35437.57261439732,18322942.94940476,617568
336.0,11,618240,54741,-128175.70812417998,1840,0.001,34977.65366908482,16972180.62872024,617904
336.0,11,618576,54770,-128243.80854148,1841,0.001,35246.90665690104,18467036.73214286,618240
336.0,11,618912,54801,-128763.04461841998,1842,0.001,35189.70758928572,19813309.38988095,618576
336.0,11,619248,54830,-127799.48477947002,1843,0.001,35236.70199730283,17591288.40029762,618912
336.0,11,619584,54860,-127110.59335593,1844,0.001,35327.46661086309,18468722.148065478,619248
336.0,11,619920,54889,-127133.91920491999,1845,0.001,35104.51345098586,18705731.73363095,619584
336.0,11,620256,54919,-128554.46473077,1846,0.001,35060.51266043527,18229019.68154762,619920
336.0,11,620592,54948,-128932.24002031003,1847,0.001,35247.43558175223,18825307.51264881,620256
336.0,11,620928,54977,-127707.00790164001,1848,0.001,35088.40798223586,18153244.71875,620592
336.0,11,621264,55007,-127945.99541835999,1849,0.001,35213.09473818824,17400995.18154762,620928
336.0,11,621600,55036,-129204.05204571997,1850,0.001,35122.44489397322,18116432.382440478,621264
336.0,11,621936,55066,-128295.60081456,1851,0.001,35196.093656994046,16855136.05654762,621600
336.0,11,622272,55095,-127726.22715818997,1852,0.001,35214.506103515625,16931493.64285714,621936
336.0,11,622608,55124,-126928.65595350001,1853,0.001,35052.17506045387,19714278.41517857,622272
336.0,11,622944,55153,-126222.19772419998,1854,0.001,35258.63799758184,18045240.242559522,622608
336.0,11,623280,55183,-126137.04820711,1855,0.001,35284.213506789434,18735074.479166668,622944
336.0,11,623616,55212,-128322.67216235999,1856,0.001,35210.01824079241,17784845.223214287,623280
336.0,11,623952,55241,-127234.08299503001,1857,0.001,35227.8444359189,17727077.27827381,623616
336.0,11,624288,55271,-127407.07544235002,1858,0.001,35104.0657203311,18872088.194940478,623952
336.0,11,624624,55300,-127220.48442389003,1859,0.001,35257.29000418527,17224691.782738097,624288
336.0,11,624960,55329,-127026.88145300999,1860,0.001,35335.796595982145,19673364.82589286,624624
336.0,11,625296,55358,-127751.22384907998,1861,0.001,35048.78140113467,17035692.226190478,624960
336.0,11,625632,55388,-127534.20184398997,1862,0.001,35436.425199962796,17987895.421875,625296
336.0,11,625968,55418,-128446.15332020998,1863,0.001,35085.548467726934,17454811.914434522,625632
336.0,11,626304,55447,-129078.71829811997,1864,0.001,35127.767217726934,17567929.24702381,625968
336.0,11,626640,55480,-129132.31350916998,1865,0.001,35056.63094075521,20505251.18154762,626304
336.0,11,626976,55514,-128862.11826953999,1866,0.001,35153.82770647322,16813068.68154762,626640
336.0,11,627312,55543,-129390.13775268997,1867,0.001,35028.80717540922,18639520.15922619,626976
336.0,11,627648,55573,-129204.07195113001,1868,0.001,35278.95989118303,18191822.333333332,627312
336.0,11,627984,55602,-129106.92382837,1869,0.001,35120.52716936384,18889880.52827381,627648
336.0,11,628320,55632,-128633.63709466999,1870,0.001,34949.12375604539,17485644.38988095,627984
336.0,11,628656,55661,-128540.15655582,1871,0.001,34989.12355840774,17721324.14136905,628320
336.0,11,628992,55690,-126940.37206010999,1872,0.001,34997.08171735491,18260185.92113095,628656
336.0,11,629328,55719,-129074.49640214998,1873,0.001,35204.07218424479,16567626.754464285,628992
336.0,11,629664,55750,-128576.01088155,1874,0.001,35258.53265671503,17687910.4375,629328
336.0,11,630000,55780,-128544.46430428998,1875,0.001,34988.64039248512,18068200.657738097,629664
336.0,11,630336,55809,-129038.83715557998,1876,0.001,35018.19823056176,16301742.717261905,630000
336.0,11,630672,55839,-129969.27043090001,1877,0.001,34980.45778692336,18928359.00595238,630336
336.0,11,631008,55869,-129037.08217855002,1878,0.001,34907.01277669271,17881945.43377976,630672
336.0,11,631344,55899,-125334.24510659002,1879,0.001,35029.76427641369,18812194.186011903,631008
336.0,11,631680,55928,-124980.72312929001,1880,0.001,34990.34336635045,17836577.461309522,631344
336.0,11,632016,55957,-124903.77682780003,1881,0.001,34870.02387927828,18330462.473214287,631680
336.0,11,632352,55987,-125381.68475819002,1882,0.001,34930.91058640253,19026591.96577381,632016
336.0,11,632688,56017,-125398.84545720002,1883,0.001,34905.933012462796,17023819.197916668,632352
336.0,11,633024,56046,-125236.50806163,1884,0.001,34949.305082775296,16560841.28720238,632688
336.0,11,633360,56075,-125311.47311071998,1885,0.001,35184.569091796875,17056347.998511903,633024
336.0,11,633696,56104,-126133.96432711997,1886,0.001,35203.68234979539,16747849.761904761,633360
336.0,11,634032,56134,-125071.75455930998,1887,0.001,34874.425618489586,15663564.505208334,633696
336.0,11,634368,56162,-124358.2275518,1888,0.001,34945.71792457217,19575970.976190478,634032
336.0,11,634704,56192,-126455.11383919,1889,0.001,35090.14839099703,18300161.467261903,634368
336.0,11,635040,56221,-124331.79377707001,1890,0.001,35036.87969680059,19742261.12202381,634704
336.0,11,635376,56258,-125725.88714991002,1891,0.001,34793.99796549479,16495343.49404762,635040
336.0,11,635712,56299,-126935.19415995001,1892,0.001,35031.76173037574,18267756.13392857,635376
336.0,11,636048,56321,-128605.74926997002,1893,0.001,34952.20932152158,18342077.88095238,635712
336.0,11,636384,56357,-128815.14190309003,1894,0.001,35173.52300734747,17797099.98809524,636048
336.0,11,636720,56392,-128781.56719059,1895,0.001,35253.12519763765,18735466.94642857,636384
336.0,11,637056,56425,-127053.09493964,1896,0.001,34935.870396205355,17843309.60714286,636720
336.0,11,637392,56452,-127603.33463508001,1897,0.001,34991.77719261533,18255375.58035714,637056
336.0,11,637728,56482,-127119.49856578,1898,0.001,35234.69355701265,16268517.68452381,637392
336.0,11,638064,56520,-125528.60629243002,1899,0.001,35099.87126813616,19694954.81547619,637728
336.0,11,638400,56554,-126012.42182589001,1900,0.001,34893.81373232887,17057300.501488097,638064
336.0,11,638736,56591,-125230.45663150001,1901,0.001,35015.37005905878,18027758.70684524,638400
336.0,11,639072,56626,-123607.97568087,1902,0.001,35051.68332635789,19054559.404761903,638736
336.0,11,639408,56657,-122912.33885423,1903,0.001,35080.42526971726,17969763.788690478,639072
336.0,11,639744,56687,-122989.0745786,1904,0.001,34830.71234421503,18483899.21875,639408
336.0,11,640080,56716,-123045.23876198,1905,0.001,34942.08312406994,17535635.05282738,639744
336.0,11,640416,56745,-122157.14200976,1906,0.001,34913.77093796503,18312287.126488097,640080
336.0,11,640752,56774,-123542.24575380002,1907,0.001,35045.52812267485,17951374.098214287,640416
